title	group
"The submergence tolerance regulator SUB1A mediates crosstalk between submergence and drought tolerance in rice"	./data
"Life in the balance: a signaling network controlling survival of flooding"	./data
"Submergence tolerant rice: SUB1's journey from landrace to modern cultivar"	./data
"The Arabidopsis translatome cell-specific mRNA atlas: Mining suberin and cutin lipid monomer biosynthesis genes as an example for data application"	./data
"The submergence tolerance regulator Sub1A mediates stress-responsive expression of AP2/ERF transcription factors"	./data
"Cross-Kingdom comparison of transcriptomic adjustments to low-oxygen stress highlights conserved and plant-specific responses"	./data
"Isolation of plant polysomal mRNA by differential centrifugation and ribosome immunopurification methods."	./data
"Profiling translatomes of discrete cell populations resolves altered cellular priorities during hypoxia in Arabidopsis"	./data
"Plant biology: Genetics of high-rise rice"	./data
"Getting the message across: cytoplasmic ribonucleoprotein complexes"	./data
"Evolutionary analysis of the Sub1 gene cluster that confers submergence tolerance to domesticated rice"	./data
"Selective mRNA translation coordinates energetic and metabolic adjustments to cellular oxygen deprivation and reoxygenation in Arabidopsis thaliana"	./data
"Submergence tolerance conferred by Sub1A is mediated by SLR1 and SLRL1 restriction of gibberellin responses in rice"	./data
"Ethylene-A key regulator of submergence responses in rice"	./data
"Unraveling the tapestry of networks involving reactive oxygen species in plants"	./data
"Flooding stress: Acclimations and genetic diversity"	./data
"Annotating genes of known and unknown function by large-scale coexpression analysis"	./data
"Sub1A is an ethylene-response-factor-like gene that confers submergence tolerance to rice"	./data
"A variable cluster of ethylene response factor-like genes regulates metabolic and developmental acclimation responses to submergence in rice"	./data
"What makes species unique? The contribution of proteins with obscure features"	./data
"The roles of reactive oxygen species in plant cells"	./data
"Immunopurification of polyribosomal complexes of Arabidopsis for global analysis of gene expression"	./data
"Proteomic characterization of evolutionarily conserved and variable proteins of arabidopsis cytosolic ribosomes"	./data
"Genome cluster database. A sequence family analysis platform for arabidopsis and rice"	./data
"mRNA sequence features that contribute to translational regulation in Arabidopsis"	./data
"Genome-wide analysis of transcript abundance and translation in arabidopsis seedlings subjected to oxygen deprivation"	./data
"Sensing and signalling in response to oxygen deprivation in plants and other organisms"	./data
"Plant responses to hypoxia - Is survival a balancing act?"	./data
"Differential mRNA translation contributes to gene regulation under non-stress and dehydration stress conditions in Arabidopsis thaliana"	./data
"Evaluation of translational control mechanisms in response to oxygen deprivation in Maize"	./data
"Regulated phosphorylation of 40S ribosomal protein S6 in root tips of maize"	./data
"Water-deficit-induced translational control in Nicotiana tabacum"	./data
"Gene and enhancer trap transposable elements reveal oxygen deprivation-regulated genes and their complex patterns of expression in Arabidopsis"	./data
"Regulation of translational initiation in plants"	./data
"RopGAP4-dependent Rop GTPase rheostat control of Arabidopsis oxygen deprivation tolerance"	./data
"The organization of cytoplasmic ribosomal protein genes in the arabidopsis genome"	./data
"Regulated Heterogeneity in 12-kDa P-protein Phosphorylation and Composition of Ribosomes in Maize (Zea mays L.)"	./data
"Plants, their organelles, viruses and transgenes reveal the mechanisms and relevance of post-transcriptional processes. Leysin, VD, Switzerland, February 25-28, 1999"	./data
"Oxygen deprivation stimulates Ca2+-mediated phosphorylation of mRNA cap-binding protein elF4E in maize roots"	./data
"Selective translation of cytoplasmic mRNAs in plants"	./data
"Molecular and biochemical characterization of cytosolic phosphoglucomutase in maize: Expression during development and in response to oxygen deprivation"	./data
"Evolutionary analyses of the 12-kDa acidic ribosomal P-proteins reveal a distinct protein of higher plant ribosomes"	./data
"Transcriptional and post-transcriptional processes regulate gene expression in oxygen-deprived roots of maize"	./data
"Co-operation between cytosolic and plastidic oxidative pentose phosphate pathways revealed by 6-phosphogluconate dehydrogenase-deficient genotypes of maize"	./data
"RNase activities are reduced concomitantly with conservation of total cellular RNA and ribosomes in O2-deprived seedling roots of maize"	./data
"Acidic phosphoprotein complex of the 60S ribosomal subunit of maize seedling roots. Components and changes in response to flooding"	./data
"Both 5′ and 3′ sequences of maize adh1 mRNA are required for enhanced translation under low-oxygen conditions"	./data
"Molecular characterization of the mitochondrial citrate synthase gene of an acidless pummelo (Citrus maxima)"	./data
"Nucleotide sequence of a cDNA for the maize protein synthesis initiation factor 4A."	./data
"Pummelo fruit transcript homologous to ripening-induced genes."	./data
"Ozone-induced alterations in the accumulation of newly synthesized proteins in leaves of maize"	./data
"Post-transcriptional regulation of gene expression in oxygen-deprived roots of maize"	./data
"In vitro  citrate uptake by tonoplast vesicles of acidless Citrus juice cells"	./data
"Synonymous codon usage in Zea mays L. nuclear genes is varied by levels of C and G-ending codons"	./data
"Purification and characterization of cytosolic 6-phosphogluconate dehydrogenase isozymes from maize"	./data
"Expression and distribution of cytosolic 6-phosphogluconate dehydrogenase isozymes in maize"	./data
"Hypoxic stress-induced changes in ribosomes of maize seedling roots"	./data
"Size distributions of circular molecules in plant mitochondrial DNAs"	./data
"Nuclear-mitochondrial interactions in cytoplasmic male-sterile sorghum"	./data
"Mitochondrial genome rearrangement leads to extension and relocation of the cytochrome c oxidase subunit I gene in sorghum"	./data
"Conservation analysis of sequences flanking the testis-determining gene Sry in 17 mammalian species Gametogenesis and fertilization"	./data
"Expansion of the lateral ventricles and ependymal deficits underlie the hydrocephalus evident in mice lacking the transcription factor NFIX"	./data
"EMX1 regulates NRP1-mediated wiring of the mouse anterior cingulate cortex"	./data
"Differential motif enrichment analysis of paired ChIP-seq experiments"	./data
"Improving MEME via a two-tiered significance analysis"	./data
"An overlapping set of genes is regulated by both NFIB and the glucocorticoid receptor during lung maturation"	./data
"NFIB-mediated repression of the epigenetic factor Ezh2 regulates cortical development"	./data
"NFIX regulates neural progenitor cell differentiation during hippocampal morphogenesis"	./data
"Statistical confidence estimation for Hi-C data reveals regulatory chromatin contacts"	./data
"GT-Scan: Identifying unique genomic targets"	./data
"Predicting the dynamics of protein abundance"	./data
"Switching on sex: Transcriptional regulation of the testis-determining gene Sry"	./data
"Motif-based analysis of large nucleotide data sets using MEME-ChIP"	./data
"Practical Guidelines for the Comprehensive Analysis of ChIP-seq Data"	./data
"Nuclear factor one x regulates bobby sox during development of the mouse forebrain"	./data
"Triplex-Inspector: An analysis tool for triplex-mediated targeting of genomic loci"	./data
"SVM-Based Prediction of Propeptide Cleavage Sites in Spider Toxins Identifies Toxin Innovation in an Australian Tarantula"	./data
"Defining the RGG/RG Motif"	./data
"DLocalMotif: A discriminative approach for discovering local motifs in protein sequences"	./data
"Neural-specific Sox2 input and differential Gli-binding affinity provide context and positional information in Shh-directed neural patterning"	./data
"Prediction of novel long non-coding RNAs based on RNA-Seq data of mouse Klf1 knockout study"	./data
"Novel roles for KLF1 in erythropoiesis revealed by mRNA-seq"	./data
"Genome-wide in silico prediction of gene expression"	./data
"Expression of nuclear factor one A and -B in the olfactory bulb"	./data
"Inferring direct DNA binding from ChIP-seq"	./data
"An in-depth map of polyadenylation sites in cancer"	./data
"Triplexator: Detecting nucleic acid triple helices in genomic and transcriptomic data"	./data
"Cyclic peptides arising by evolutionary parallelism via asparaginyl-endopeptidase-mediated biosynthesis"	./data
"Identification of molecular compartments and genetic circuitry in the developing mammalian kidney"	./data
